DirectorNumber,Fullname,Role,Appointedon,ResignationDate,Companynumber,Companyname,StartDate_y,EndDate_y,DirectorNumber_y,Role_y,isDirector_x,isDirector_y,isActive_x,isActive_y,overlap,weight,Day_x,Day_y
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-07-29,2021-08-02,9f1a989b,CURRENT SECRETARY,1,0.5,1,1,762,762,761,1830
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,bd13cd1d,CURRENT DIRECTOR,1,1,1,1,762,762,761,1013
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,498af672,CURRENT DIRECTOR,1,1,1,1,762,762,761,1229
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,1,1,762,762,761,2449
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,43c9461a,CURRENT DIRECTOR,1,1,1,1,762,762,761,1229
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2021-08-02,6e862b2f,CURRENT DIRECTOR,1,1,1,1,762,762,761,1748
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,6bcaf074,CURRENT DIRECTOR,1,1,1,1,762,762,761,1013
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,1,1,1,1,762,762,761,2125
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-12-14,2021-08-02,f3c14e8a,CURRENT DIRECTOR,1,1,1,1,762,762,761,1692
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,200e24c8,CURRENT DIRECTOR,1,1,1,1,762,762,761,1229
f513800b,WARD MARK LAWRENCE,CURRENT DIRECTOR,2019-07-03,2021-08-02,3866683,SKILLS FOR CARE LTD,2017-06-28,2021-08-02,fb1e2410,CURRENT DIRECTOR,1,1,1,1,762,762,761,1496
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-07-29,2021-08-02,9f1a989b,CURRENT SECRETARY,1,0.5,1,1,1497,1497,1496,1830
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,bd13cd1d,CURRENT DIRECTOR,1,1,1,1,1014,1014,1496,1013
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,498af672,CURRENT DIRECTOR,1,1,1,1,1230,1230,1496,1229
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2014-11-18,2021-08-02,20f901a7,CURRENT DIRECTOR,1,1,1,1,1497,1497,1496,2449
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,a0edba86,RESIGNED DIRECTOR,1,1,1,0.5,268,268,1496,519
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2018-03-22,929a4c20,RESIGNED DIRECTOR,1,1,1,0.5,268,268,1496,519
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,43c9461a,CURRENT DIRECTOR,1,1,1,1,1230,1230,1496,1229
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-10-19,2021-08-02,6e862b2f,CURRENT DIRECTOR,1,1,1,1,1497,1497,1496,1748
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-10-24,2021-08-02,6bcaf074,CURRENT DIRECTOR,1,1,1,1,1014,1014,1496,1013
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2015-10-08,2021-08-02,76bdcefd,CURRENT DIRECTOR,1,1,1,1,1497,1497,1496,2125
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2016-12-14,2021-08-02,f3c14e8a,CURRENT DIRECTOR,1,1,1,1,1497,1497,1496,1692
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2018-03-22,2021-08-02,200e24c8,CURRENT DIRECTOR,1,1,1,1,1230,1230,1496,1229
fb1e2410,WARDELL RACHAEL,CURRENT DIRECTOR,2017-06-28,2021-08-02,3866683,SKILLS FOR CARE LTD,2019-07-03,2021-08-02,f513800b,CURRENT DIRECTOR,1,1,1,1,762,762,1496,761
ccf0c454,BURTON JANET,RESIGNED DIRECTOR,2001-06-01,2001-11-14,3999051,ELITE EXECUTIVES LIMITED,2001-01-30,2017-08-18,ae3f7458,RESIGNED DIRECTOR,1,1,0.5,0.5,167,83.5,166,6044
ccf0c454,BURTON JANET,RESIGNED DIRECTOR,2001-06-01,2001-11-14,3999051,ELITE EXECUTIVES LIMITED,2000-05-22,2018-01-03,d4df05b1,RESIGNED DIRECTOR,1,1,0.5,0.5,167,83.5,166,6435
ae3f7458,MAYERS JONATHAN NIGEL DAVID,RESIGNED DIRECTOR,2001-01-30,2017-08-18,3999051,ELITE EXECUTIVES LIMITED,2001-06-01,2001-11-14,ccf0c454,RESIGNED DIRECTOR,1,1,0.5,0.5,167,83.5,6044,166
ae3f7458,MAYERS JONATHAN NIGEL DAVID,RESIGNED DIRECTOR,2001-01-30,2017-08-18,3999051,ELITE EXECUTIVES LIMITED,2000-05-22,2018-01-03,d4df05b1,RESIGNED DIRECTOR,1,1,0.5,0.5,6045,3022.5,6044,6435
d4df05b1,SHAW NEIL HOWARD,RESIGNED DIRECTOR,2000-05-22,2018-01-03,3999051,ELITE EXECUTIVES LIMITED,2001-06-01,2001-11-14,ccf0c454,RESIGNED DIRECTOR,1,1,0.5,0.5,167,83.5,6435,166
d4df05b1,SHAW NEIL HOWARD,RESIGNED DIRECTOR,2000-05-22,2018-01-03,3999051,ELITE EXECUTIVES LIMITED,2001-01-30,2017-08-18,ae3f7458,RESIGNED DIRECTOR,1,1,0.5,0.5,6045,3022.5,6435,6044
1b6a3c78,BROWN ANDREW DAVID,RESIGNED SECRETARY,2003-01-23,2015-08-28,4068905,SWIVEL SECURE LIMITED,2010-01-18,2015-08-28,1b6a3c78,RESIGNED DIRECTOR,0.5,1,0.5,0.5,2049,1024.5,4600,2048
1b6a3c78,BROWN ANDREW DAVID,RESIGNED SECRETARY,2003-01-23,2015-08-28,4068905,SWIVEL SECURE LIMITED,2001-01-01,2004-01-28,c11c99ed,RESIGNED DIRECTOR,0.5,1,0.5,0.5,371,185.5,4600,1122
5466d1c8,MOTTRAM MANDY JOANNE,RESIGNED SECRETARY,2012-07-11,2013-09-13,6724468,SCROLL BIDCO LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,0.5,0.5,0.5,0.5,222,111.0,429,1306
5466d1c8,MOTTRAM MANDY JOANNE,RESIGNED SECRETARY,2012-07-11,2013-09-13,6724468,SCROLL BIDCO LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,0.5,1,0.5,0.5,222,111.0,429,1546
5466d1c8,MOTTRAM MANDY JOANNE,RESIGNED SECRETARY,2012-07-11,2013-09-13,6724468,SCROLL BIDCO LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,0.5,1,0.5,1,348,174.0,429,3227
5466d1c8,MOTTRAM MANDY JOANNE,RESIGNED SECRETARY,2012-07-11,2013-09-13,6724468,SCROLL BIDCO LIMITED,2012-10-01,2013-10-10,b87b58df,RESIGNED DIRECTOR,0.5,1,0.5,0.5,348,174.0,429,374
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,4307188,PROTECHNIC EXETER LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,0.5,1,680,340.0,851,1382
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,4307188,PROTECHNIC EXETER LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,1,0.5,0.5,0.5,173,86.5,851,413
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,4307188,PROTECHNIC EXETER LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,852,426.0,851,3227
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,4307188,PROTECHNIC EXETER LIMITED,2019-08-30,2021-08-02,e2328d85,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,851,703
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,5204003,ASCRIBE HOLDINGS LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,0.5,1,680,340.0,851,1382
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,5204003,ASCRIBE HOLDINGS LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,1,0.5,0.5,0.5,173,86.5,851,413
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,5204003,ASCRIBE HOLDINGS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,852,426.0,851,3227
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,5204003,ASCRIBE HOLDINGS LIMITED,2019-08-30,2021-08-02,e2328d85,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,851,703
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,6724468,SCROLL BIDCO LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,0.5,1,680,340.0,851,1382
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,6724468,SCROLL BIDCO LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,1,0.5,0.5,0.5,173,86.5,851,413
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,6724468,SCROLL BIDCO LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,852,426.0,851,3227
53425716,BARBER DEAN ANTHONY,RESIGNED DIRECTOR,2017-05-01,2019-08-30,6724468,SCROLL BIDCO LIMITED,2019-08-30,2021-08-02,e2328d85,CURRENT DIRECTOR,1,1,0.5,1,1,0.5,851,703
e2328d85,STEWART PAUL,CURRENT DIRECTOR,2019-08-30,2021-08-02,4307188,PROTECHNIC EXETER LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,1,1,704,704,703,1382
e2328d85,STEWART PAUL,CURRENT DIRECTOR,2019-08-30,2021-08-02,4307188,PROTECHNIC EXETER LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,1,1,704,704,703,3227
e2328d85,STEWART PAUL,CURRENT DIRECTOR,2019-08-30,2021-08-02,4307188,PROTECHNIC EXETER LIMITED,2017-05-01,2019-08-30,53425716,RESIGNED DIRECTOR,1,1,1,0.5,1,1,703,851
e2328d85,STEWART PAUL,CURRENT DIRECTOR,2019-08-30,2021-08-02,5204003,ASCRIBE HOLDINGS LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,1,1,704,704,703,1382
e2328d85,STEWART PAUL,CURRENT DIRECTOR,2019-08-30,2021-08-02,5204003,ASCRIBE HOLDINGS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,1,1,704,704,703,3227
e2328d85,STEWART PAUL,CURRENT DIRECTOR,2019-08-30,2021-08-02,5204003,ASCRIBE HOLDINGS LIMITED,2017-05-01,2019-08-30,53425716,RESIGNED DIRECTOR,1,1,1,0.5,1,1,703,851
e2328d85,STEWART PAUL,CURRENT DIRECTOR,2019-08-30,2021-08-02,6724468,SCROLL BIDCO LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,1,1,704,704,703,1382
e2328d85,STEWART PAUL,CURRENT DIRECTOR,2019-08-30,2021-08-02,6724468,SCROLL BIDCO LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,1,1,704,704,703,3227
e2328d85,STEWART PAUL,CURRENT DIRECTOR,2019-08-30,2021-08-02,6724468,SCROLL BIDCO LIMITED,2017-05-01,2019-08-30,53425716,RESIGNED DIRECTOR,1,1,1,0.5,1,1,703,851
15f87a8f,TAMBLYN CHRISTINA,RESIGNED DIRECTOR,2014-09-01,2017-04-30,4307188,PROTECHNIC EXETER LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,733,366.5,972,1306
15f87a8f,TAMBLYN CHRISTINA,RESIGNED DIRECTOR,2014-09-01,2017-04-30,4307188,PROTECHNIC EXETER LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,1,0.5,0.5,0.5,241,120.5,972,413
15f87a8f,TAMBLYN CHRISTINA,RESIGNED DIRECTOR,2014-09-01,2017-04-30,4307188,PROTECHNIC EXETER LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,973,486.5,972,3227
15f87a8f,TAMBLYN CHRISTINA,RESIGNED DIRECTOR,2013-10-11,2015-10-14,5204003,ASCRIBE HOLDINGS LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,734,367.0,733,1306
15f87a8f,TAMBLYN CHRISTINA,RESIGNED DIRECTOR,2013-10-11,2015-10-14,5204003,ASCRIBE HOLDINGS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,734,367.0,733,1546
15f87a8f,TAMBLYN CHRISTINA,RESIGNED DIRECTOR,2013-10-11,2015-10-14,5204003,ASCRIBE HOLDINGS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,734,367.0,733,3227
15f87a8f,TAMBLYN CHRISTINA,RESIGNED DIRECTOR,2013-09-16,2015-10-14,6724468,SCROLL BIDCO LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,759,379.5,758,1306
15f87a8f,TAMBLYN CHRISTINA,RESIGNED DIRECTOR,2013-09-16,2015-10-14,6724468,SCROLL BIDCO LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,759,379.5,758,1546
15f87a8f,TAMBLYN CHRISTINA,RESIGNED DIRECTOR,2013-09-16,2015-10-14,6724468,SCROLL BIDCO LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,759,379.5,758,3227
15f87a8f,TAMBLYN CHRISTINA,RESIGNED DIRECTOR,2013-09-16,2015-10-14,6724468,SCROLL BIDCO LIMITED,2012-10-01,2013-10-10,b87b58df,RESIGNED DIRECTOR,1,1,0.5,0.5,25,12.5,758,374
b87b58df,TOWNEND NICHOLAS ADAM,RESIGNED DIRECTOR,2012-10-01,2013-10-10,4307188,PROTECHNIC EXETER LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,249,124.5,374,1306
b87b58df,TOWNEND NICHOLAS ADAM,RESIGNED DIRECTOR,2012-10-01,2013-10-10,4307188,PROTECHNIC EXETER LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,375,187.5,374,3227
b87b58df,TOWNEND NICHOLAS ADAM,RESIGNED DIRECTOR,2012-10-01,2013-10-11,5204003,ASCRIBE HOLDINGS LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,250,125.0,375,1306
b87b58df,TOWNEND NICHOLAS ADAM,RESIGNED DIRECTOR,2012-10-01,2013-10-11,5204003,ASCRIBE HOLDINGS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,250,125.0,375,1546
b87b58df,TOWNEND NICHOLAS ADAM,RESIGNED DIRECTOR,2012-10-01,2013-10-11,5204003,ASCRIBE HOLDINGS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,376,188.0,375,3227
b87b58df,TOWNEND NICHOLAS ADAM,RESIGNED DIRECTOR,2012-10-01,2013-09-16,6724468,SCROLL BIDCO LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,225,112.5,350,1306
b87b58df,TOWNEND NICHOLAS ADAM,RESIGNED DIRECTOR,2012-10-01,2013-09-16,6724468,SCROLL BIDCO LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,225,112.5,350,1546
b87b58df,TOWNEND NICHOLAS ADAM,RESIGNED DIRECTOR,2012-10-01,2013-09-16,6724468,SCROLL BIDCO LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,351,175.5,350,3227
b87b58df,TOWNEND NICHOLAS ADAM,RESIGNED DIRECTOR,2012-10-01,2013-09-16,6724468,SCROLL BIDCO LIMITED,2012-07-11,2013-09-13,5466d1c8,RESIGNED SECRETARY,1,0.5,0.5,0.5,348,174.0,350,429
cfe3618e,STANLEY PHILIPPA SUZANNE,CURRENT SECRETARY,2002-02-08,2021-08-02,4370560,LEEDS BACK AND FOOT CENTRES LIMITED,2002-02-08,2021-08-02,cfe3618e,CURRENT DIRECTOR,0.5,1,1,1,7116,7116,7115,7115
cfe3618e,STANLEY PHILIPPA SUZANNE,CURRENT SECRETARY,2002-02-08,2021-08-02,4370560,LEEDS BACK AND FOOT CENTRES LIMITED,2002-02-08,2021-08-02,4c22bb95,CURRENT DIRECTOR,0.5,1,1,1,7116,7116,7115,7115
cfe3618e,STANLEY PHILIPPA SUZANNE,CURRENT DIRECTOR,2002-02-08,2021-08-02,4370560,LEEDS BACK AND FOOT CENTRES LIMITED,2002-02-08,2021-08-02,cfe3618e,CURRENT SECRETARY,1,0.5,1,1,7116,7116,7115,7115
cfe3618e,STANLEY PHILIPPA SUZANNE,CURRENT DIRECTOR,2002-02-08,2021-08-02,4370560,LEEDS BACK AND FOOT CENTRES LIMITED,2002-02-08,2021-08-02,4c22bb95,CURRENT DIRECTOR,1,1,1,1,7116,7116,7115,7115
4c22bb95,STANLEY JONATHAN MARK,CURRENT DIRECTOR,2002-02-08,2021-08-02,4370560,LEEDS BACK AND FOOT CENTRES LIMITED,2002-02-08,2021-08-02,cfe3618e,CURRENT SECRETARY,1,0.5,1,1,7116,7116,7115,7115
4c22bb95,STANLEY JONATHAN MARK,CURRENT DIRECTOR,2002-02-08,2021-08-02,4370560,LEEDS BACK AND FOOT CENTRES LIMITED,2002-02-08,2021-08-02,cfe3618e,CURRENT DIRECTOR,1,1,1,1,7116,7116,7115,7115
2602ba0d,SAYER GAVIN,RESIGNED SECRETARY,2007-10-12,2014-06-30,4562981,OMNICELL LIMITED,2012-01-09,2016-04-30,a77a2fb7,RESIGNED DIRECTOR,0.5,1,0.5,0.5,904,452.0,2453,1573
a77a2fb7,CONROY JAMIE,RESIGNED DIRECTOR,2012-01-09,2016-04-30,4562981,OMNICELL LIMITED,2007-10-12,2014-06-30,2602ba0d,RESIGNED SECRETARY,1,0.5,0.5,0.5,904,452.0,1573,2453
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,2017-07-25,2019-12-31,8916792d,RESIGNED DIRECTOR,1,1,0.5,0.5,464,232.0,5357,889
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,0.5,1,377,188.5,5357,1382
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,1307,653.5,5357,1306
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,2008-04-03,2013-02-04,8d75de8e,RESIGNED SECRETARY,1,0.5,0.5,0.5,1769,884.5,5357,1768
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,1547,773.5,5357,1546
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,1,0.5,0.5,0.5,414,207.0,5357,413
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,2012-07-11,2015-07-01,4140019e,RESIGNED DIRECTOR,1,1,0.5,0.5,1086,543.0,5357,1085
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,1999-01-01,2013-02-04,7499a347,RESIGNED DIRECTOR,1,1,0.5,0.5,3263,1631.5,5357,5148
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,2222,1111.0,5357,3227
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,2017-05-01,2021-08-02,603c9008,CURRENT DIRECTOR,1,1,0.5,1,549,274.5,5357,1554
1ac6128b,SMITH PAUL JONATHAN,RESIGNED DIRECTOR,2004-03-01,2018-10-31,4704728,RX SYSTEMS LIMITED,2008-04-03,2013-01-10,805a6c35,RESIGNED DIRECTOR,1,1,0.5,0.5,1744,872.0,5357,1743
58f929e5,SMITH LAWRENCE CARLETON,CURRENT DIRECTOR,2016-06-20,2021-08-02,10241297,TRUNARRATIVE LTD,2017-04-01,2021-08-02,016f8a54,CURRENT DIRECTOR,1,1,1,1,1585,1585,1869,1584
58f929e5,SMITH LAWRENCE CARLETON,CURRENT DIRECTOR,2016-06-20,2021-08-02,10241297,TRUNARRATIVE LTD,2016-06-20,2021-08-02,b2bcb002,CURRENT DIRECTOR,1,1,1,1,1870,1870,1869,1869
61287cda,ASHER JOHN ROBERT,RESIGNED SECRETARY,2007-03-30,2008-11-26,4918007,PROHMS LIMITED,2007-11-30,2008-11-26,61287cda,RESIGNED DIRECTOR,0.5,1,0.5,0.5,363,181.5,607,362
61287cda,ASHER JOHN ROBERT,RESIGNED DIRECTOR,2007-11-30,2008-11-26,4918007,PROHMS LIMITED,2007-03-30,2008-11-26,61287cda,RESIGNED SECRETARY,1,0.5,0.5,0.5,363,181.5,362,607
1a8fb29b,ROBINSON GARY NIGEL,RESIGNED SECRETARY,2010-08-17,2012-11-19,5998217,EPAQ SYSTEMS LIMITED,2006-11-14,2010-08-17,0216b427,RESIGNED SECRETARY,0.5,0.5,0.5,0.5,1,0.5,825,1372
0216b427,SMITH MALCOLM ALBERT,RESIGNED SECRETARY,2006-11-14,2010-08-17,5998217,EPAQ SYSTEMS LIMITED,2010-08-17,2012-11-19,1a8fb29b,RESIGNED SECRETARY,0.5,0.5,0.5,0.5,1,0.5,1372,825
17988232,MUNEER KHALID,CURRENT DIRECTOR,2008-01-08,2021-08-02,6467000,VERITAS HEALTH LTD,2015-04-01,2021-08-02,111c3825,CURRENT DIRECTOR,1,1,1,1,2316,2316,4955,2315
111c3825,SHAFIQ SAHIKA,CURRENT DIRECTOR,2015-04-01,2021-08-02,6467000,VERITAS HEALTH LTD,2008-01-08,2021-08-02,17988232,CURRENT DIRECTOR,1,1,1,1,2316,2316,2315,4955
fca11a4e,KELLY ANDREW JOHN,CURRENT SECRETARY,2021-02-01,2021-08-02,6662069,ONTRAC LIMITED,2021-02-01,2021-08-02,fca11a4e,CURRENT DIRECTOR,0.5,1,1,1,183,183,182,182
fca11a4e,KELLY ANDREW JOHN,CURRENT SECRETARY,2021-02-01,2021-08-02,6662069,ONTRAC LIMITED,2019-05-01,2021-08-02,668262ce,CURRENT DIRECTOR,0.5,1,1,1,183,183,182,824
fca11a4e,KELLY ANDREW JOHN,CURRENT SECRETARY,2021-02-01,2021-08-02,6662069,ONTRAC LIMITED,2015-12-01,2021-08-02,58b94ed5,CURRENT DIRECTOR,0.5,1,1,1,183,183,182,2071
fca11a4e,KELLY ANDREW JOHN,CURRENT DIRECTOR,2021-02-01,2021-08-02,6662069,ONTRAC LIMITED,2021-02-01,2021-08-02,fca11a4e,CURRENT SECRETARY,1,0.5,1,1,183,183,182,182
fca11a4e,KELLY ANDREW JOHN,CURRENT DIRECTOR,2021-02-01,2021-08-02,6662069,ONTRAC LIMITED,2019-05-01,2021-08-02,668262ce,CURRENT DIRECTOR,1,1,1,1,183,183,182,824
fca11a4e,KELLY ANDREW JOHN,CURRENT DIRECTOR,2021-02-01,2021-08-02,6662069,ONTRAC LIMITED,2015-12-01,2021-08-02,58b94ed5,CURRENT DIRECTOR,1,1,1,1,183,183,182,2071
668262ce,BARNES CHRISTOPHER MATTHEW,CURRENT DIRECTOR,2019-05-01,2021-08-02,6662069,ONTRAC LIMITED,2021-02-01,2021-08-02,fca11a4e,CURRENT SECRETARY,1,0.5,1,1,183,183,824,182
668262ce,BARNES CHRISTOPHER MATTHEW,CURRENT DIRECTOR,2019-05-01,2021-08-02,6662069,ONTRAC LIMITED,2021-02-01,2021-08-02,fca11a4e,CURRENT DIRECTOR,1,1,1,1,183,183,824,182
668262ce,BARNES CHRISTOPHER MATTHEW,CURRENT DIRECTOR,2019-05-01,2021-08-02,6662069,ONTRAC LIMITED,2015-12-01,2021-01-29,e0252ca6,RESIGNED DIRECTOR,1,1,1,0.5,640,640,824,1886
